date,zone_id,zone_name,consumption_m3,tariff_sar_per_m3,is_actual_leak_period,baseline_m3,residual_m3,z_score,pct_over_baseline,predicted_leak,excess_m3,financial_loss_sar
2026-09-15,Z2,Commercial Complex - Dammam,170.1,6.2,False,185.75,-15.650000000000006,-0.4730351954205111,-0.08425302826379545,False,0.0,0.0
2026-09-16,Z2,Commercial Complex - Dammam,171.14,6.2,False,184.8,-13.660000000000025,-0.4128856721689579,-0.07391774891774905,False,0.0,0.0
2026-09-17,Z2,Commercial Complex - Dammam,162.9,6.2,False,181.24,-18.340000000000003,-0.6595660105998796,-0.10119178989185612,False,0.0,0.0
2026-06-20,Z3,Residential Compound - Jeddah,306.09,4.8,False,306.29,-0.20000000000004547,-0.013674419857612731,-0.0006529759378368392,False,0.0,0.0
2026-06-21,Z3,Residential Compound - Jeddah,306.29,4.8,False,306.29,0.0,0.0,0.0,False,0.0,0.0
2026-06-22,Z3,Residential Compound - Jeddah,302.92,4.8,False,306.29,-3.3700000000000045,-0.23041397460072244,-0.011002644552548253,False,0.0,0.0
2026-06-23,Z3,Residential Compound - Jeddah,309.8,4.8,False,306.29,3.509999999999991,0.23998606850104823,0.011459727709033892,False,0.0,0.0
2026-06-24,Z3,Residential Compound - Jeddah,292.99,4.8,False,306.29,-13.300000000000011,-0.9093489205310405,-0.043422899866139966,False,0.0,0.0
2026-06-25,Z3,Residential Compound - Jeddah,306.74,4.8,False,306.29,0.44999999999998863,0.03076744467962087,0.0014691958601325168,False,0.0,0.0
2026-06-26,Z3,Residential Compound - Jeddah,309.93,4.8,False,306.29,3.6399999999999864,0.24887444140849418,0.011884162068627725,False,0.0,0.0
2026-06-27,Z3,Residential Compound - Jeddah,308.1,4.8,False,306.29,1.8100000000000023,0.12375349971136723,0.005909432237422058,False,0.0,0.0
2026-06-28,Z3,Residential Compound - Jeddah,309.05,4.8,False,306.515,2.535000000000025,0.17332327169520367,0.008270394597328107,False,0.0,0.0
2026-06-29,Z3,Residential Compound - Jeddah,297.05,4.8,False,306.74,-9.689999999999998,-0.662525642101186,-0.0315902718915042,False,0.0,0.0
2026-06-30,Z3,Residential Compound - Jeddah,294.44,4.8,False,306.515,-12.074999999999989,-0.8255930989031801,-0.03939448314111867,False,0.0,0.0
2026-07-01,Z3,Residential Compound - Jeddah,301.31,4.8,False,306.29,-4.980000000000018,-0.3404930544544808,-0.016259100852133657,False,0.0,0.0
2026-07-02,Z3,Residential Compound - Jeddah,310.96,4.8,False,306.19,4.769999999999982,0.3261349136039882,0.015578562330578994,False,0.0,0.0
2026-07-03,Z3,Residential Compound - Jeddah,302.06,4.8,False,306.29,-4.230000000000018,-0.2892139799884447,-0.013810441085246067,False,0.0,0.0
2026-07-04,Z3,Residential Compound - Jeddah,322.31,4.8,False,306.19,16.120000000000005,1.1021582405233359,0.052647049217805955,False,0.0,0.0
2026-07-05,Z3,Residential Compound - Jeddah,323.39,4.8,False,306.29,17.099999999999966,1.1691628978256203,0.055829442685036944,False,0.0,0.0
2026-07-06,Z3,Residential Compound - Jeddah,303.74,4.8,False,306.515,-2.7749999999999773,-0.18973257552433195,-0.009053390535536523,False,0.0,0.0
2026-07-07,Z3,Residential Compound - Jeddah,298.66,4.8,False,306.29,-7.6299999999999955,-0.5216791175678067,-0.024911032028469733,False,0.0,0.0
2026-07-08,Z3,Residential Compound - Jeddah,282.07,4.8,False,306.19,-24.120000000000005,-1.6491350348277207,-0.07877461706783372,False,0.0,0.0
2026-07-09,Z3,Residential Compound - Jeddah,268.46,4.8,False,306.09,-37.629999999999995,-2.57284209620925,-0.1229376980626613,False,0.0,0.0
2026-07-10,Z3,Residential Compound - Jeddah,276.79,4.8,False,304.91499999999996,-28.124999999999943,-1.9229652924763492,-0.09223882065493645,False,0.0,0.0
2026-07-11,Z3,Residential Compound - Jeddah,282.23,4.8,False,303.74,-21.50999999999999,-1.470683855685914,-0.07081714624349769,False,0.0,0.0
2026-07-12,Z3,Residential Compound - Jeddah,287.11,4.8,False,303.33000000000004,-16.220000000000027,-1.1089954504521422,-0.05347311508917689,False,0.0,0.0
2026-07-13,Z3,Residential Compound - Jeddah,273.74,4.8,False,302.92,-29.180000000000007,-1.9950978572252442,-0.09632906377921566,False,0.0,0.0
2026-07-14,Z3,Residential Compound - Jeddah,259.68,4.8,False,302.49,-42.81,-2.9270095705213395,-0.1415253396806506,False,0.0,0.0
2026-07-15,Z3,Residential Compound - Jeddah,272.34,4.8,False,302.06,-29.720000000000027,-2.0320187908407914,-0.09839104813613199,False,0.0,0.0
2026-07-16,Z3,Residential Compound - Jeddah,272.06,4.8,False,301.685,-29.625,-2.025523441408425,-0.09819845202777731,False,0.0,0.0
2026-07-17,Z3,Residential Compound - Jeddah,276.55,4.8,False,301.31,-24.75999999999999,-1.6928931783720704,-0.08217450466297166,False,0.0,0.0
2026-07-18,Z3,Residential Compound - Jeddah,280.2,4.8,False,299.985,-19.785000000000025,-1.3527419844140336,-0.06595329766488332,False,0.0,0.0
2026-07-19,Z3,Residential Compound - Jeddah,281.24,4.8,False,297.855,-16.61500000000001,-0.9592693317957313,-0.05578217589095368,False,0.0,0.0
2026-07-20,Z3,Residential Compound - Jeddah,289.4,4.8,False,295.745,-6.345000000000027,-0.3300920839860404,-0.02145429339464751,False,0.0,0.0
2026-07-21,Z3,Residential Compound - Jeddah,286.46,4.8,False,293.71500000000003,-7.255000000000052,-0.37743389587371634,-0.024700815416305096,False,0.0,0.0
2026-07-22,Z3,Residential Compound - Jeddah,288.57,4.8,False,291.195,-2.625,-0.14739132100945385,-0.009014577860196776,False,0.0,0.0
2026-07-23,Z3,Residential Compound - Jeddah,355.13,4.8,True,288.985,66.14499999999998,3.9976873911809387,0.22888731249026759,True,66.14499999999998,317.4959999999999
2026-07-24,Z3,Residential Compound - Jeddah,398.04,4.8,True,288.985,109.055,6.2614675271096045,0.3773725279858816,True,109.055,523.464
2026-07-25,Z3,Residential Compound - Jeddah,437.8,4.8,True,288.985,148.815,8.348874391475105,0.5149575237469073,True,148.815,714.312
2026-07-26,Z3,Residential Compound - Jeddah,449.44,4.8,True,288.985,160.45499999999998,8.236332938494458,0.555236430956624,True,160.45499999999998,770.1839999999999
2026-07-27,Z3,Residential Compound - Jeddah,435.11,4.8,True,288.985,146.125,6.823119572759953,0.5056490821322905,True,146.125,701.4
2026-07-28,Z3,Residential Compound - Jeddah,291.53,4.8,False,288.985,2.544999999999959,0.10099008576954904,0.008806685468103738,False,0.0,0.0
2026-07-29,Z3,Residential Compound - Jeddah,288.73,4.8,False,288.985,-0.25499999999999545,-0.009750291591073079,-0.0008823987404190371,False,0.0,0.0
2026-07-30,Z3,Residential Compound - Jeddah,332.45,4.8,True,288.65,43.80000000000001,1.674755967407877,0.15174086263641093,False,0.0,0.0
2026-07-31,Z3,Residential Compound - Jeddah,318.84,4.8,True,288.65,30.189999999999998,1.0366743555351143,0.10459033431491425,False,0.0,0.0
2026-08-01,Z3,Residential Compound - Jeddah,325.75,4.8,True,288.65,37.10000000000002,1.1451141597795114,0.12852936081759925,False,0.0,0.0
2026-08-02,Z3,Residential Compound - Jeddah,308.73,4.8,True,288.65,20.08000000000004,0.6197814643766205,0.0695652173913045,False,0.0,0.0
2026-08-03,Z3,Residential Compound - Jeddah,297.46,4.8,True,288.65,8.810000000000002,0.27192603093416423,0.030521392690109138,False,0.0,0.0
2026-08-04,Z3,Residential Compound - Jeddah,325.55,4.8,True,288.65,36.900000000000034,1.1389410376243663,0.12783648016629148,False,0.0,0.0
2026-08-05,Z3,Residential Compound - Jeddah,320.75,4.8,True,288.65,32.10000000000002,0.8790561664311286,0.11120734453490395,False,0.0,0.0
2026-08-06,Z3,Residential Compound - Jeddah,318.59,4.8,True,289.065,29.524999999999977,0.7121802297200341,0.1021396571705325,False,0.0,0.0
2026-08-07,Z3,Residential Compound - Jeddah,270.22,4.8,False,290.465,-20.244999999999948,-0.468320858290445,-0.0696985867488336,False,0.0,0.0
2026-08-08,Z3,Residential Compound - Jeddah,264.07,4.8,False,290.465,-26.394999999999982,-0.6200499293473126,-0.09087153357547376,False,0.0,0.0
2026-08-09,Z3,Residential Compound - Jeddah,278.59,4.8,False,290.465,-11.875,-0.2789578674369897,-0.040882722531113906,False,0.0,0.0
2026-08-10,Z3,Residential Compound - Jeddah,278.93,4.8,False,290.465,-11.534999999999968,-0.2709708632324772,-0.03971218563338085,False,0.0,0.0
2026-08-11,Z3,Residential Compound - Jeddah,276.95,4.8,False,290.465,-13.514999999999986,-0.3260279904980752,-0.04652884168488454,False,0.0,0.0
2026-08-12,Z3,Residential Compound - Jeddah,287.32,4.8,False,290.465,-3.144999999999982,-0.07938154882791215,-0.010827466304029684,False,0.0,0.0
2026-08-13,Z3,Residential Compound - Jeddah,265.6,4.8,False,290.465,-24.864999999999952,-0.7092171576016721,-0.0856041175356754,False,0.0,0.0
2026-08-14,Z3,Residential Compound - Jeddah,281.66,4.8,False,290.465,-8.80499999999995,-0.2511424521489121,-0.03031346289570155,False,0.0,0.0
2026-08-15,Z3,Residential Compound - Jeddah,277.9,4.8,False,290.465,-12.564999999999998,-0.4005187331201999,-0.04325822388239547,False,0.0,0.0
2026-08-16,Z3,Residential Compound - Jeddah,263.37,4.8,False,290.465,-27.09499999999997,-0.9064018414392229,-0.09328146248257095,False,0.0,0.0
2026-08-17,Z3,Residential Compound - Jeddah,254.2,4.8,False,290.465,-36.264999999999986,-1.0320847001020585,-0.12485153116554487,False,0.0,0.0
2026-08-18,Z3,Residential Compound - Jeddah,273.79,4.8,False,290.13,-16.339999999999975,-0.41162199850037606,-0.05631958087753757,False,0.0,0.0
2026-08-19,Z3,Residential Compound - Jeddah,267.92,4.8,False,290.13,-22.20999999999998,-0.5594935487572434,-0.0765518905318305,False,0.0,0.0
2026-08-20,Z3,Residential Compound - Jeddah,255.82,4.8,False,290.13,-34.31,-0.8643054325916724,-0.11825733291972565,False,0.0,0.0
2026-08-21,Z3,Residential Compound - Jeddah,245.02,4.8,False,288.025,-43.00499999999997,-1.212138533693731,-0.14930995573300918,False,0.0,0.0
2026-08-22,Z3,Residential Compound - Jeddah,310.59,4.8,True,284.49,26.099999999999966,0.847578662606601,0.09174311926605493,False,0.0,0.0
2026-08-23,Z3,Residential Compound - Jeddah,296.15,4.8,True,284.49,11.659999999999968,0.37865008452080284,0.04098562339625283,False,0.0,0.0
2026-08-24,Z3,Residential Compound - Jeddah,285.17,4.8,True,284.49,0.6800000000000068,0.023335218338544357,0.002390242187774638,False,0.0,0.0
2026-08-25,Z3,Residential Compound - Jeddah,318.52,4.8,True,283.415,35.10499999999996,1.2965365153415962,0.12386429793765312,False,0.0,0.0
2026-08-26,Z3,Residential Compound - Jeddah,337.8,4.8,True,283.415,54.38499999999999,1.8663027196201794,0.19189174884886118,False,0.0,0.0
2026-08-27,Z3,Residential Compound - Jeddah,334.35,4.8,True,283.415,50.935,1.6540773632133057,0.1797187869378826,False,0.0,0.0
2026-08-28,Z3,Residential Compound - Jeddah,253.33,4.8,False,283.415,-30.085000000000008,-0.976988661475848,-0.10615175625849022,False,0.0,0.0
2026-08-29,Z3,Residential Compound - Jeddah,263.65,4.8,False,280.295,-16.64500000000004,-0.5772926438610593,-0.05938386342960109,False,0.0,0.0
2026-08-30,Z3,Residential Compound - Jeddah,284.54,4.8,False,278.76,5.78000000000003,0.23088875272577666,0.020734682163868666,False,0.0,0.0
2026-08-31,Z3,Residential Compound - Jeddah,268.12,4.8,False,278.76,-10.639999999999986,-0.43659812506956436,-0.03816903429473378,False,0.0,0.0
2026-09-01,Z3,Residential Compound - Jeddah,268.98,4.8,False,278.245,-9.264999999999986,-0.415502452563208,-0.03329799277615046,False,0.0,0.0
2026-09-02,Z3,Residential Compound - Jeddah,259.44,4.8,False,277.42499999999995,-17.984999999999957,-0.8711465931193214,-0.06482833198161651,False,0.0,0.0
2026-09-03,Z3,Residential Compound - Jeddah,255.75,4.8,False,275.37,-19.620000000000005,-1.0360938501413834,-0.07124959145876458,False,0.0,0.0
2026-09-04,Z3,Residential Compound - Jeddah,258.37,4.8,False,272.005,-13.634999999999991,-0.8468399176301458,-0.05012775500450356,False,0.0,0.0
2026-09-05,Z3,Residential Compound - Jeddah,265.31,4.8,False,271.385,-6.074999999999989,-0.37730491379560904,-0.0223851723566151,False,0.0,0.0
2026-09-06,Z3,Residential Compound - Jeddah,244.73,4.8,False,271.385,-26.655,-1.8860268758299132,-0.09821839821655583,False,0.0,0.0
2026-09-07,Z3,Residential Compound - Jeddah,250.73,4.8,False,268.55,-17.82000000000002,-1.1067610804671233,-0.06635635822007083,False,0.0,0.0
2026-09-08,Z3,Residential Compound - Jeddah,243.28,4.8,False,268.02,-24.73999999999998,-1.5365470892680457,-0.09230654428773966,False,0.0,0.0
2026-09-09,Z3,Residential Compound - Jeddah,262.01,4.8,False,266.76,-4.75,-0.29740831817255314,-0.017806267806267807,False,0.0,0.0
2026-09-10,Z3,Residential Compound - Jeddah,260.67,4.8,False,265.45500000000004,-4.785000000000025,-0.3208986611081812,-0.018025654065660937,False,0.0,0.0
2026-09-11,Z3,Residential Compound - Jeddah,254.31,4.8,False,264.48,-10.170000000000016,-0.6611634721809151,-0.03845281306715069,False,0.0,0.0
2026-09-12,Z3,Residential Compound - Jeddah,263.5,4.8,False,263.51,-0.009999999999990905,-0.0006501115753985375,-3.7949223938335945e-05,False,0.0,0.0
2026-09-13,Z3,Residential Compound - Jeddah,257.76,4.8,False,263.435,-5.675000000000011,-0.3095620752146937,-0.02154231594131384,False,0.0,0.0
2026-09-14,Z3,Residential Compound - Jeddah,241.07,4.8,False,262.755,-21.685000000000002,-1.3618558770251357,-0.08252935243858348,False,0.0,0.0
2026-09-15,Z3,Residential Compound - Jeddah,242.63,4.8,False,262.755,-20.125,-1.2638851521849597,-0.0765922627542768,False,0.0,0.0
2026-09-16,Z3,Residential Compound - Jeddah,248.99,4.8,False,261.34000000000003,-12.350000000000023,-0.7756015716513929,-0.04725644753960366,False,0.0,0.0
2026-09-17,Z3,Residential Compound - Jeddah,241.16,4.8,False,260.055,-18.89500000000001,-1.267164096476288,-0.07265770702351429,False,0.0,0.0
2026-06-20,Z4,Desalination Feed Line - Jubail,1053.88,3.9,False,1083.78,-29.899999999999864,-0.846652968444591,-0.027588624997693132,False,0.0,0.0
2026-06-21,Z4,Desalination Feed Line - Jubail,1071.24,3.9,False,1083.78,-12.539999999999964,-0.35508455599649463,-0.011570613962243226,False,0.0,0.0
2026-06-22,Z4,Desalination Feed Line - Jubail,1147.8,3.9,False,1083.78,64.01999999999998,1.8128001016663193,0.05907102917566294,False,0.0,0.0
2026-06-23,Z4,Desalination Feed Line - Jubail,1046.75,3.9,False,1083.78,-37.02999999999997,-1.0485471378429205,-0.03416745095868163,False,0.0,0.0
2026-06-24,Z4,Desalination Feed Line - Jubail,1116.55,3.9,False,1083.78,32.76999999999998,0.9279203269541592,0.03023676391887651,False,0.0,0.0
2026-06-25,Z4,Desalination Feed Line - Jubail,1117.32,3.9,False,1083.78,33.539999999999964,0.9497237646030663,0.03094724021480371,False,0.0,0.0
2026-06-26,Z4,Desalination Feed Line - Jubail,1083.78,3.9,False,1083.78,0.0,0.0,0.0,False,0.0,0.0
2026-06-27,Z4,Desalination Feed Line - Jubail,1035.37,3.9,False,1083.78,-48.41000000000008,-1.370784956602104,-0.044667736994593074,False,0.0,0.0
2026-06-28,Z4,Desalination Feed Line - Jubail,1077.16,3.9,False,1077.51,-0.34999999999990905,-0.009910653476773619,-0.0003248229714804587,False,0.0,0.0
2026-06-29,Z4,Desalination Feed Line - Jubail,1093.77,3.9,False,1077.16,16.6099999999999,0.47033129785500455,0.015420178989193713,False,0.0,0.0
2026-06-30,Z4,Desalination Feed Line - Jubail,1024.33,3.9,False,1080.47,-56.1400000000001,-1.5896688176749043,-0.051958869751126915,False,0.0,0.0
2026-07-01,Z4,Desalination Feed Line - Jubail,1052.89,3.9,False,1077.16,-24.269999999999982,-0.6872330282324516,-0.022531471647666067,False,0.0,0.0
2026-07-02,Z4,Desalination Feed Line - Jubail,1098.51,3.9,False,1074.2,24.309999999999945,0.6883656743440821,0.022630795010240127,False,0.0,0.0
2026-07-03,Z4,Desalination Feed Line - Jubail,1114.62,3.9,False,1077.16,37.45999999999981,1.0607230835429553,0.034776634854617516,False,0.0,0.0
2026-07-04,Z4,Desalination Feed Line - Jubail,1047.23,3.9,False,1080.47,-33.24000000000001,-0.9412289187658308,-0.03076438957120513,False,0.0,0.0
2026-07-05,Z4,Desalination Feed Line - Jubail,993.71,3.9,False,1077.16,-83.45000000000005,-2.3629829503913538,-0.07747224182108511,False,0.0,0.0
2026-07-06,Z4,Desalination Feed Line - Jubail,1018.34,3.9,False,1074.2,-55.860000000000014,-1.581740294893481,-0.05200148948054367,False,0.0,0.0
2026-07-07,Z4,Desalination Feed Line - Jubail,1152.64,3.9,False,1071.24,81.40000000000009,2.3049348371702374,0.07598670699376432,False,0.0,0.0
2026-07-08,Z4,Desalination Feed Line - Jubail,1055.28,3.9,False,1074.2,-18.920000000000073,-0.5357416108017323,-0.01761310742878428,False,0.0,0.0
2026-07-09,Z4,Desalination Feed Line - Jubail,1022.28,3.9,False,1071.24,-48.960000000000036,-1.3863588406370366,-0.0457040439117285,False,0.0,0.0
2026-07-10,Z4,Desalination Feed Line - Jubail,1047.35,3.9,False,1063.26,-15.910000000000082,-0.4505099909014573,-0.014963414404755264,False,0.0,0.0
2026-07-11,Z4,Desalination Feed Line - Jubail,1021.87,3.9,False,1055.28,-33.40999999999997,-0.9460426647402638,-0.031659843832916354,False,0.0,0.0
2026-07-12,Z4,Desalination Feed Line - Jubail,1015.81,3.9,False,1054.58,-38.76999999999998,-1.097817243698894,-0.03676345085247206,False,0.0,0.0
2026-07-13,Z4,Desalination Feed Line - Jubail,1113.66,3.9,False,1053.88,59.77999999999997,1.6927396138333732,0.05672372566136559,False,0.0,0.0
2026-07-14,Z4,Desalination Feed Line - Jubail,1053.83,3.9,False,1054.58,-0.75,-0.021237114593091844,-0.0007111835991579587,False,0.0,0.0
2026-07-15,Z4,Desalination Feed Line - Jubail,1047.98,3.9,False,1053.88,-5.900000000000091,-0.16706530146565843,-0.005598360344631353,False,0.0,0.0
2026-07-16,Z4,Desalination Feed Line - Jubail,1051.66,3.9,False,1053.855,-2.1949999999999363,-0.06215395537578033,-0.0020828292317253668,False,0.0,0.0
2026-07-17,Z4,Desalination Feed Line - Jubail,1016.51,3.9,False,1053.83,-37.319999999999936,-1.0567588221522484,-0.03541368152358534,False,0.0,0.0
2026-07-18,Z4,Desalination Feed Line - Jubail,952.25,3.9,False,1053.3600000000001,-101.11000000000013,-2.863046208676692,-0.09598807625123426,False,0.0,0.0
2026-07-19,Z4,Desalination Feed Line - Jubail,986.08,3.9,False,1052.275,-66.19500000000005,-1.6124202175353322,-0.06290655959706355,False,0.0,0.0
2026-07-20,Z4,Desalination Feed Line - Jubail,1082.03,3.9,False,1049.8200000000002,32.20999999999981,0.6947664650700677,0.030681450153359435,False,0.0,0.0
2026-07-21,Z4,Desalination Feed Line - Jubail,1075.66,3.9,False,1049.8200000000002,25.839999999999918,0.5573662048249177,0.024613743308376592,False,0.0,0.0
2026-07-22,Z4,Desalination Feed Line - Jubail,1059.71,3.9,False,1052.275,7.434999999999945,0.13937851019200795,0.007065643486731078,False,0.0,0.0
2026-07-23,Z4,Desalination Feed Line - Jubail,1049.12,3.9,False,1052.275,-3.1550000000002,-0.06747046119685464,-0.0029982656624933596,False,0.0,0.0
2026-07-24,Z4,Desalination Feed Line - Jubail,1029.74,3.9,False,1050.3899999999999,-20.649999999999864,-0.5030059293315864,-0.019659364616951672,False,0.0,0.0
2026-07-25,Z4,Desalination Feed Line - Jubail,1047.69,3.9,False,1048.55,-0.8599999999999,-0.020774001366274657,-0.0008201802489150732,False,0.0,0.0
2026-07-26,Z4,Desalination Feed Line - Jubail,1010.66,3.9,False,1048.55,-37.889999999999986,-0.9477639486952814,-0.03613561585046015,False,0.0,0.0
2026-07-27,Z4,Desalination Feed Line - Jubail,977.47,3.9,False,1047.835,-70.36500000000001,-2.0543465984447873,-0.0671527482857511,False,0.0,0.0
2026-07-28,Z4,Desalination Feed Line - Jubail,936.5,3.9,False,1047.52,-111.01999999999998,-3.237788957608552,-0.10598365663662744,False,0.0,0.0
2026-07-29,Z4,Desalination Feed Line - Jubail,970.37,3.9,False,1047.52,-77.14999999999998,-2.2500037658034566,-0.07365014510462806,False,0.0,0.0
2026-07-30,Z4,Desalination Feed Line - Jubail,1024.68,3.9,False,1047.29,-22.6099999999999,-0.5408364596778351,-0.021589053652760842,False,0.0,0.0
2026-07-31,Z4,Desalination Feed Line - Jubail,1027.11,3.9,False,1038.4850000000001,-11.375000000000227,-0.31828800618321584,-0.010953456236729685,False,0.0,0.0
2026-08-01,Z4,Desalination Feed Line - Jubail,987.91,3.9,False,1028.425,-40.514999999999986,-1.312220557992525,-0.03939519167659283,False,0.0,0.0
2026-08-02,Z4,Desalination Feed Line - Jubail,1002.77,3.9,False,1025.895,-23.125,-0.7489843367537247,-0.02254129321226831,False,0.0,0.0
2026-08-03,Z4,Desalination Feed Line - Jubail,1021.83,3.9,False,1025.895,-4.064999999999941,-0.13639124174964928,-0.0039623938122321884,False,0.0,0.0
2026-08-04,Z4,Desalination Feed Line - Jubail,1042.6,3.9,False,1025.895,16.704999999999927,0.5944272295993906,0.01628334283722986,False,0.0,0.0
2026-08-05,Z4,Desalination Feed Line - Jubail,1292.6,3.9,True,1025.895,266.7049999999999,9.490374993732782,0.25997299918607647,True,266.7049999999999,1040.1494999999998
2026-08-06,Z4,Desalination Feed Line - Jubail,1245.8,3.9,True,1025.895,219.90499999999997,7.397700272453894,0.21435429551757243,True,219.90499999999997,857.6294999999999
2026-08-07,Z4,Desalination Feed Line - Jubail,1165.22,3.9,True,1028.425,136.79500000000007,3.8504731744434695,0.13301407492038805,False,0.0,0.0
2026-08-08,Z4,Desalination Feed Line - Jubail,1550.07,3.9,True,1028.425,521.645,12.146189081804467,0.507227070520456,True,521.645,2034.4154999999998
2026-08-09,Z4,Desalination Feed Line - Jubail,1195.97,3.9,True,1036.17,159.79999999999995,3.30396577099732,0.1542217975814779,True,159.79999999999995,623.2199999999998
2026-08-10,Z4,Desalination Feed Line - Jubail,1311.07,3.9,True,1045.145,265.92499999999995,5.276186357223536,0.25443837936362895,True,265.92499999999995,1037.1074999999998
2026-08-11,Z4,Desalination Feed Line - Jubail,1299.33,3.9,True,1045.145,254.18499999999995,5.0432544108709765,0.24320548823369,True,254.18499999999995,991.3214999999998
2026-08-12,Z4,Desalination Feed Line - Jubail,1242.98,3.9,True,1045.145,197.83500000000004,3.807072165507921,0.1892895244200566,True,197.83500000000004,771.5565000000001
2026-08-13,Z4,Desalination Feed Line - Jubail,1276.33,3.9,True,1045.145,231.18499999999995,4.268897302842981,0.2211989723913906,True,231.18499999999995,901.6214999999997
2026-08-14,Z4,Desalination Feed Line - Jubail,1257.5,3.9,True,1045.145,212.35500000000002,2.7894539213915475,0.20318233355180385,True,212.35500000000002,828.1845000000001
2026-08-15,Z4,Desalination Feed Line - Jubail,1374.62,3.9,True,1048.405,326.2149999999999,3.074426284314211,0.31115360953066795,True,326.2149999999999,1272.2384999999997
2026-08-16,Z4,Desalination Feed Line - Jubail,973.14,3.9,False,1054.415,-81.27499999999998,-0.6822555877593066,-0.07708065609840525,False,0.0,0.0
2026-08-17,Z4,Desalination Feed Line - Jubail,1006.66,3.9,False,1054.415,-47.754999999999995,-0.3752912087478352,-0.04529051654234812,False,0.0,0.0
2026-08-18,Z4,Desalination Feed Line - Jubail,1010.05,3.9,False,1048.405,-38.35500000000002,-0.33577900032091396,-0.036584144486148024,False,0.0,0.0
2026-08-19,Z4,Desalination Feed Line - Jubail,1021.44,3.9,False,1045.145,-23.704999999999927,-0.22284046624937495,-0.022681063393117634,False,0.0,0.0
2026-08-20,Z4,Desalination Feed Line - Jubail,1037.18,3.9,False,1036.17,1.009999999999991,0.009711474636606519,0.0009747435266413724,False,0.0,0.0
2026-08-21,Z4,Desalination Feed Line - Jubail,989.0,3.9,False,1033.46,-44.460000000000036,-0.4206165813357096,-0.04302053296692667,False,0.0,0.0
2026-08-22,Z4,Desalination Feed Line - Jubail,910.98,3.9,False,1032.145,-121.16499999999996,-1.1462889806014664,-0.11739145178245301,False,0.0,0.0
2026-08-23,Z4,Desalination Feed Line - Jubail,894.2,3.9,False,1025.895,-131.69499999999994,-1.2424668401478518,-0.12837083717144537,False,0.0,0.0
2026-08-24,Z4,Desalination Feed Line - Jubail,928.24,3.9,False,1025.895,-97.65499999999997,-0.7448745595735147,-0.09519005356298645,False,0.0,0.0
2026-08-25,Z4,Desalination Feed Line - Jubail,852.4,3.9,False,1025.895,-173.495,-1.2111757633492073,-0.16911574771297258,False,0.0,0.0
2026-08-26,Z4,Desalination Feed Line - Jubail,930.09,3.9,False,1025.895,-95.80499999999995,-0.6354566546529181,-0.09338675010600496,False,0.0,0.0
2026-08-27,Z4,Desalination Feed Line - Jubail,874.28,3.9,False,1025.895,-151.615,-1.0056339512050754,-0.14778802898932153,False,0.0,0.0
2026-08-28,Z4,Desalination Feed Line - Jubail,923.04,3.9,False,1024.47,-101.43000000000006,-0.5763086322442185,-0.09900729157515599,False,0.0,0.0
2026-08-29,Z4,Desalination Feed Line - Jubail,907.27,3.9,False,1021.635,-114.36500000000001,-0.6836365995262182,-0.11194311079788771,False,0.0,0.0
2026-08-30,Z4,Desalination Feed Line - Jubail,922.65,3.9,False,1021.635,-98.98500000000001,-0.5916999851711863,-0.09688881058303603,False,0.0,0.0
2026-08-31,Z4,Desalination Feed Line - Jubail,924.93,3.9,False,1021.635,-96.70500000000004,-0.5795604326730123,-0.09465709377615297,False,0.0,0.0
2026-09-01,Z4,Desalination Feed Line - Jubail,936.8,3.9,False,1015.745,-78.94500000000005,-0.5581517086675037,-0.07772127847048231,False,0.0,0.0
2026-09-02,Z4,Desalination Feed Line - Jubail,920.31,3.9,False,1008.355,-88.04500000000007,-0.6984685103133516,-0.087315479171522,False,0.0,0.0
2026-09-03,Z4,Desalination Feed Line - Jubail,906.78,3.9,False,997.8299999999999,-91.04999999999995,-0.8570266008490944,-0.09124800817774567,False,0.0,0.0
2026-09-04,Z4,Desalination Feed Line - Jubail,886.64,3.9,False,981.0699999999999,-94.42999999999995,-1.1704890639965981,-0.0962520513317092,False,0.0,0.0
2026-09-05,Z4,Desalination Feed Line - Jubail,933.61,3.9,False,954.97,-21.360000000000014,-0.34795610729187515,-0.0223671947809879,False,0.0,0.0
2026-09-06,Z4,Desalination Feed Line - Jubail,934.38,3.9,False,935.2049999999999,-0.8249999999999318,-0.013439315941749677,-0.0008821595265208503,False,0.0,0.0
2026-09-07,Z4,Desalination Feed Line - Jubail,947.85,3.9,False,933.995,13.855000000000018,0.22569905742176657,0.014834126521019939,False,0.0,0.0
2026-09-08,Z4,Desalination Feed Line - Jubail,908.46,3.9,False,933.995,-25.534999999999968,-0.4159671909970981,-0.02733954678558233,False,0.0,0.0
2026-09-09,Z4,Desalination Feed Line - Jubail,904.69,3.9,False,931.85,-27.159999999999968,-0.4424385708823648,-0.029146321832912988,False,0.0,0.0
2026-09-10,Z4,Desalination Feed Line - Jubail,877.33,3.9,False,929.165,-51.83499999999992,-0.8443962931401832,-0.055786647150936515,False,0.0,0.0
2026-09-11,Z4,Desalination Feed Line - Jubail,876.02,3.9,False,926.585,-50.565000000000055,-0.8892673294552925,-0.054571356108721866,False,0.0,0.0
2026-09-12,Z4,Desalination Feed Line - Jubail,834.35,3.9,False,923.9849999999999,-89.63499999999988,-1.729718309868666,-0.09700915058144871,False,0.0,0.0
